position,Median patristic pairwise distance
5466,0.31157704
5467,0.31157704
5468,0.31157704
5469,0.31157704
5470,0.31157704
5471,0.31157704
5472,0.31157704
5473,0.31157704
5474,0.31157704
5475,0.31157704
5476,0.31157704
5477,0.31157704
5478,0.31157704
5479,0.31157704
5480,0.30540156
5481,0.30540156
5482,0.30540156
5483,0.30540156
5484,0.30540156
5485,0.30540156
5486,0.30540156
5487,0.30540156
5488,0.30540156
5489,0.30540156
5490,0.30540156
5491,0.30540156
5492,0.30540156
5493,0.30540156
5494,0.30540156
5495,0.30540156
5496,0.30540156
5497,0.30540156
5498,0.30540156
5499,0.30540156
5500,0.30540156
5501,0.30540156
5502,0.30540156
5503,0.30540156
5504,0.30540156
5505,0.30540156
5506,0.30540156
5507,0.30540156
5508,0.30540156
5509,0.30540156
5510,0.30540156
5511,0.30540156
5512,0.30540156
5513,0.30540156
5514,0.30540156
5515,0.30288222
5516,0.30288222
5517,0.30288222
5518,0.30288222
5519,0.30288222
5520,0.30288222
5521,0.30288222
5522,0.30288222
5523,0.30288222
5524,0.30288222
5525,0.30288222
5526,0.30288222
5527,0.30288222
5528,0.30288222
5529,0.30288222
5530,0.30288222
5531,0.30288222
5532,0.30288222
5533,0.30288222
5534,0.30288222
5535,0.30288222
5536,0.30288222
5537,0.30288222
5538,0.30288222
5539,0.30288222
5540,0.30288222
5541,0.30288222
5542,0.30288222
5543,0.30288222
5544,0.30288222
5545,0.30288222
5546,0.30288222
5547,0.30288222
5548,0.30288222
5549,0.30288222
5550,0.302258
5551,0.302258
5552,0.302258
5553,0.302258
5554,0.302258
5555,0.302258
5556,0.302258
5557,0.302258
5558,0.302258
5559,0.302258
5560,0.302258
5561,0.302258
5562,0.302258
5563,0.302258
5564,0.302258
5565,0.302258
5566,0.302258
5567,0.302258
5568,0.302258
5569,0.302258
5570,0.302258
5571,0.302258
5572,0.302258
5573,0.302258
5574,0.302258
5575,0.302258
5576,0.302258
5577,0.302258
5578,0.302258
5579,0.302258
5580,0.302258
5581,0.302258
5582,0.302258
5583,0.302258
5584,0.302258
5585,0.30585806
5586,0.30585806
5587,0.30585806
5588,0.30585806
5589,0.30585806
5590,0.30585806
5591,0.30585806
5592,0.30585806
5593,0.30585806
5594,0.30585806
5595,0.30585806
5596,0.30585806
5597,0.30585806
5598,0.30585806
5599,0.30585806
5600,0.30585806
5601,0.30585806
5602,0.30585806
5603,0.30585806
5604,0.30585806
5605,0.30585806
5606,0.30585806
5607,0.30585806
5608,0.30585806
5609,0.30585806
5610,0.30585806
5611,0.30585806
5612,0.30585806
5613,0.30585806
5614,0.30585806
5615,0.30585806
5616,0.30585806
5617,0.30585806
5618,0.30585806
5619,0.30585806
5620,0.31493213
5621,0.31493213
5622,0.31493213
5623,0.31493213
5624,0.31493213
5625,0.31493213
5626,0.31493213
5627,0.31493213
5628,0.31493213
5629,0.31493213
5630,0.31493213
5631,0.31493213
5632,0.31493213
5633,0.31493213
5634,0.31493213
5635,0.31493213
5636,0.31493213
5637,0.31493213
5638,0.31493213
5639,0.31493213
5640,0.31493213
5641,0.31493213
5642,0.31493213
5643,0.31493213
5644,0.31493213
5645,0.31493213
5646,0.31493213
5647,0.31493213
5648,0.31493213
5649,0.31493213
5650,0.31493213
5651,0.31493213
5652,0.31493213
5653,0.31493213
5654,0.31493213
5655,0.32983994
5656,0.32983994
5657,0.32983994
5658,0.32983994
5659,0.32983994
5660,0.32983994
5661,0.32983994
5662,0.32983994
5663,0.32983994
5664,0.32983994
5665,0.32983994
5666,0.32983994
5667,0.32983994
5668,0.32983994
5669,0.32983994
5670,0.32983994
5671,0.32983994
5672,0.32983994
5673,0.32983994
5674,0.32983994
5675,0.32983994
5676,0.32983994
5677,0.32983994
5678,0.32983994
5679,0.32983994
5680,0.32983994
5681,0.32983994
5682,0.32983994
5683,0.32983994
5684,0.32983994
5685,0.32983994
5686,0.32983994
5687,0.32983994
5688,0.32983994
5689,0.32983994
5690,0.34617822
5691,0.34617822
5692,0.34617822
5693,0.34617822
5694,0.34617822
5695,0.34617822
5696,0.34617822
5697,0.34617822
5698,0.34617822
5699,0.34617822
5700,0.34617822
5701,0.34617822
5702,0.34617822
5703,0.34617822
5704,0.34617822
5705,0.34617822
5706,0.34617822
5707,0.34617822
5708,0.34617822
5709,0.34617822
5710,0.34617822
5711,0.34617822
5712,0.34617822
5713,0.34617822
5714,0.34617822
5715,0.34617822
5716,0.34617822
5717,0.34617822
5718,0.34617822
5719,0.34617822
5720,0.34617822
5721,0.34617822
5722,0.34617822
5723,0.34617822
5724,0.34617822
5725,0.38464657
5726,0.38464657
5727,0.38464657
5728,0.38464657
5729,0.38464657
5730,0.38464657
5731,0.38464657
5732,0.38464657
5733,0.38464657
5734,0.38464657
5735,0.38464657
5736,0.38464657
5737,0.38464657
5738,0.38464657
5739,0.38464657
5740,0.38464657
5741,0.38464657
5742,0.38464657
5743,0.38464657
5744,0.38464657
5745,0.38464657
5746,0.38464657
5747,0.38464657
5748,0.38464657
5749,0.38464657
5750,0.38464657
5751,0.38464657
5752,0.38464657
5753,0.38464657
5754,0.38464657
5755,0.38464657
5756,0.38464657
5757,0.38464657
5758,0.38464657
5759,0.38464657
5760,0.41749885
5761,0.41749885
5762,0.41749885
5763,0.41749885
5764,0.41749885
5765,0.41749885
5766,0.41749885
5767,0.41749885
5768,0.41749885
5769,0.41749885
5770,0.41749885
5771,0.41749885
5772,0.41749885
5773,0.41749885
5774,0.41749885
5775,0.41749885
5776,0.41749885
5777,0.41749885
5778,0.41749885
5779,0.41749885
5780,0.41749885
5781,0.41749885
5782,0.41749885
5783,0.41749885
5784,0.41749885
5785,0.41749885
5786,0.41749885
5787,0.41749885
5788,0.41749885
5789,0.41749885
5790,0.41749885
5791,0.41749885
5792,0.41749885
5793,0.41749885
5794,0.41749885
5795,0.44837657
5796,0.44837657
5797,0.44837657
5798,0.44837657
5799,0.44837657
5800,0.44837657
5801,0.44837657
5802,0.44837657
5803,0.44837657
5804,0.44837657
5805,0.44837657
5806,0.44837657
5807,0.44837657
5808,0.44837657
5809,0.44837657
5810,0.44837657
5811,0.44837657
5812,0.44837657
5813,0.44837657
5814,0.44837657
5815,0.44837657
5816,0.44837657
5817,0.44837657
5818,0.44837657
5819,0.44837657
5820,0.44837657
5821,0.44837657
5822,0.44837657
5823,0.44837657
5824,0.44837657
5825,0.44837657
5826,0.44837657
5827,0.44837657
5828,0.44837657
5829,0.44837657
5830,0.46540314
5831,0.46540314
5832,0.46540314
5833,0.46540314
5834,0.46540314
5835,0.46540314
5836,0.46540314
5837,0.46540314
5838,0.46540314
5839,0.46540314
5840,0.46540314
5841,0.46540314
5842,0.46540314
5843,0.46540314
5844,0.46540314
5845,0.46540314
5846,0.46540314
5847,0.46540314
5848,0.46540314
5849,0.46540314
5850,0.46540314
5851,0.46540314
5852,0.46540314
5853,0.46540314
5854,0.46540314
5855,0.46540314
5856,0.46540314
5857,0.46540314
5858,0.46540314
5859,0.46540314
5860,0.46540314
5861,0.46540314
5862,0.46540314
5863,0.46540314
5864,0.46540314
5865,0.48321235
5866,0.48321235
5867,0.48321235
5868,0.48321235
5869,0.48321235
5870,0.48321235
5871,0.48321235
5872,0.48321235
5873,0.48321235
5874,0.48321235
5875,0.48321235
5876,0.48321235
5877,0.48321235
5878,0.48321235
5879,0.48321235
5880,0.48321235
5881,0.48321235
5882,0.48321235
5883,0.48321235
5884,0.48321235
5885,0.48321235
5886,0.48321235
5887,0.48321235
5888,0.48321235
5889,0.48321235
5890,0.48321235
5891,0.48321235
5892,0.48321235
5893,0.48321235
5894,0.48321235
5895,0.48321235
5896,0.48321235
5897,0.48321235
5898,0.48321235
5899,0.48321235
5900,0.5046235
5901,0.5046235
5902,0.5046235
5903,0.5046235
5904,0.5046235
5905,0.5046235
5906,0.5046235
5907,0.5046235
5908,0.5046235
5909,0.5046235
5910,0.5046235
5911,0.5046235
5912,0.5046235
5913,0.5046235
5914,0.5046235
5915,0.5046235
5916,0.5046235
5917,0.5046235
5918,0.5046235
5919,0.5046235
5920,0.5046235
5921,0.5046235
5922,0.5046235
5923,0.5046235
5924,0.5046235
5925,0.5046235
5926,0.5046235
5927,0.5046235
5928,0.5046235
5929,0.5046235
5930,0.5046235
5931,0.5046235
5932,0.5046235
5933,0.5046235
5934,0.5046235
5935,0.52533347
5936,0.52533347
5937,0.52533347
5938,0.52533347
5939,0.52533347
5940,0.52533347
5941,0.52533347
5942,0.52533347
5943,0.52533347
5944,0.52533347
5945,0.52533347
5946,0.52533347
5947,0.52533347
5948,0.52533347
5949,0.52533347
5950,0.52533347
5951,0.52533347
5952,0.52533347
5953,0.52533347
5954,0.52533347
5955,0.52533347
5956,0.52533347
5957,0.52533347
5958,0.52533347
5959,0.52533347
5960,0.52533347
5961,0.52533347
5962,0.52533347
5963,0.52533347
5964,0.52533347
5965,0.52533347
5966,0.52533347
5967,0.52533347
5968,0.52533347
5969,0.52533347
5970,0.54556095
5971,0.54556095
5972,0.54556095
5973,0.54556095
5974,0.54556095
5975,0.54556095
5976,0.54556095
5977,0.54556095
5978,0.54556095
5979,0.54556095
5980,0.54556095
5981,0.54556095
5982,0.54556095
5983,0.54556095
5984,0.54556095
5985,0.54556095
5986,0.54556095
5987,0.54556095
5988,0.54556095
5989,0.54556095
5990,0.54556095
5991,0.54556095
5992,0.54556095
5993,0.54556095
5994,0.54556095
5995,0.54556095
5996,0.54556095
5997,0.54556095
5998,0.54556095
5999,0.54556095
6000,0.54556095
6001,0.54556095
6002,0.54556095
6003,0.54556095
6004,0.54556095
6005,0.55648311
6006,0.55648311
6007,0.55648311
6008,0.55648311
6009,0.55648311
6010,0.55648311
6011,0.55648311
6012,0.55648311
6013,0.55648311
6014,0.55648311
6015,0.55648311
6016,0.55648311
6017,0.55648311
6018,0.55648311
6019,0.55648311
6020,0.55648311
6021,0.55648311
6022,0.55648311
6023,0.55648311
6024,0.55648311
6025,0.55648311
6026,0.55648311
6027,0.55648311
6028,0.55648311
6029,0.55648311
6030,0.55648311
6031,0.55648311
6032,0.55648311
6033,0.55648311
6034,0.55648311
6035,0.55648311
6036,0.55648311
6037,0.55648311
6038,0.55648311
6039,0.55648311
6040,0.56335585
6041,0.56335585
6042,0.56335585
6043,0.56335585
6044,0.56335585
6045,0.56335585
6046,0.56335585
6047,0.56335585
6048,0.56335585
6049,0.56335585
6050,0.56335585
6051,0.56335585
6052,0.56335585
6053,0.56335585
6054,0.56335585
6055,0.56335585
6056,0.56335585
6057,0.56335585
6058,0.56335585
6059,0.56335585
6060,0.56335585
6061,0.56335585
6062,0.56335585
6063,0.56335585
6064,0.56335585
6065,0.56335585
6066,0.56335585
6067,0.56335585
6068,0.56335585
6069,0.56335585
6070,0.56335585
6071,0.56335585
6072,0.56335585
6073,0.56335585
6074,0.56335585
6075,0.54576069
6076,0.54576069
6077,0.54576069
6078,0.54576069
6079,0.54576069
6080,0.54576069
6081,0.54576069
6082,0.54576069
6083,0.54576069
6084,0.54576069
6085,0.54576069
6086,0.54576069
6087,0.54576069
6088,0.54576069
6089,0.54576069
6090,0.54576069
6091,0.54576069
6092,0.54576069
6093,0.54576069
6094,0.54576069
6095,0.54576069
6096,0.54576069
6097,0.54576069
6098,0.54576069
6099,0.54576069
6100,0.54576069
6101,0.54576069
6102,0.54576069
6103,0.54576069
6104,0.54576069
6105,0.54576069
6106,0.54576069
6107,0.54576069
6108,0.54576069
6109,0.54576069
6110,0.52651293
6111,0.52651293
6112,0.52651293
6113,0.52651293
6114,0.52651293
6115,0.52651293
6116,0.52651293
6117,0.52651293
6118,0.52651293
6119,0.52651293
6120,0.52651293
6121,0.52651293
6122,0.52651293
6123,0.52651293
6124,0.52651293
6125,0.52651293
6126,0.52651293
6127,0.52651293
6128,0.52651293
6129,0.52651293
6130,0.52651293
6131,0.52651293
6132,0.52651293
6133,0.52651293
6134,0.52651293
6135,0.52651293
6136,0.52651293
6137,0.52651293
6138,0.52651293
6139,0.52651293
6140,0.52651293
6141,0.52651293
6142,0.52651293
6143,0.52651293
6144,0.52651293
6145,0.519675
6146,0.519675
6147,0.519675
6148,0.519675
6149,0.519675
6150,0.519675
6151,0.519675
6152,0.519675
6153,0.519675
6154,0.519675
6155,0.519675
6156,0.519675
6157,0.519675
6158,0.519675
6159,0.519675
6160,0.519675
6161,0.519675
6162,0.519675
6163,0.519675
6164,0.519675
6165,0.519675
6166,0.519675
6167,0.519675
6168,0.519675
6169,0.519675
6170,0.519675
6171,0.519675
6172,0.519675
6173,0.519675
6174,0.519675
6175,0.519675
6176,0.519675
6177,0.519675
6178,0.519675
6179,0.519675
6180,0.51663003
6181,0.51663003
6182,0.51663003
6183,0.51663003
6184,0.51663003
6185,0.51663003
6186,0.51663003
6187,0.51663003
6188,0.51663003
6189,0.51663003
6190,0.51663003
6191,0.51663003
6192,0.51663003
6193,0.51663003
6194,0.51663003
6195,0.51663003
6196,0.51663003
6197,0.51663003
6198,0.51663003
6199,0.51663003
6200,0.51663003
6201,0.51663003
6202,0.51663003
6203,0.51663003
6204,0.51663003
6205,0.51663003
6206,0.51663003
6207,0.51663003
6208,0.51663003
6209,0.51663003
6210,0.51663003
6211,0.51663003
6212,0.51663003
6213,0.51663003
6214,0.51663003
6215,0.51152132
6216,0.51152132
6217,0.51152132
6218,0.51152132
6219,0.51152132
6220,0.51152132
6221,0.51152132
6222,0.51152132
6223,0.51152132
6224,0.51152132
6225,0.51152132
6226,0.51152132
6227,0.51152132
6228,0.51152132
6229,0.51152132
6230,0.51152132
6231,0.51152132
6232,0.51152132
6233,0.51152132
6234,0.51152132
6235,0.51152132
6236,0.51152132
6237,0.51152132
6238,0.51152132
6239,0.51152132
6240,0.51152132
6241,0.51152132
6242,0.51152132
6243,0.51152132
6244,0.51152132
6245,0.51152132
6246,0.51152132
6247,0.51152132
6248,0.51152132
6249,0.51152132
6250,0.49857034
6251,0.49857034
6252,0.49857034
6253,0.49857034
6254,0.49857034
6255,0.49857034
6256,0.49857034
6257,0.49857034
6258,0.49857034
6259,0.49857034
6260,0.49857034
6261,0.49857034
6262,0.49857034
6263,0.49857034
6264,0.49857034
6265,0.49857034
6266,0.49857034
6267,0.49857034
6268,0.49857034
6269,0.49857034
6270,0.49857034
6271,0.49857034
6272,0.49857034
6273,0.49857034
6274,0.49857034
6275,0.49857034
6276,0.49857034
6277,0.49857034
6278,0.49857034
6279,0.49857034
6280,0.49857034
6281,0.49857034
6282,0.49857034
6283,0.49857034
6284,0.49857034
6285,0.51580859
6286,0.51580859
6287,0.51580859
6288,0.51580859
6289,0.51580859
6290,0.51580859
6291,0.51580859
6292,0.51580859
6293,0.51580859
6294,0.51580859
6295,0.51580859
6296,0.51580859
6297,0.51580859
6298,0.51580859
6299,0.51580859
6300,0.51580859
6301,0.51580859
6302,0.51580859
6303,0.51580859
6304,0.51580859
6305,0.51580859
6306,0.51580859
6307,0.51580859
6308,0.51580859
6309,0.51580859
6310,0.51580859
6311,0.51580859
6312,0.51580859
6313,0.51580859
6314,0.51580859
6315,0.51580859
6316,0.51580859
6317,0.51580859
6318,0.51580859
6319,0.51580859
6320,0.5327179
6321,0.5327179
6322,0.5327179
6323,0.5327179
6324,0.5327179
6325,0.5327179
6326,0.5327179
6327,0.5327179
6328,0.5327179
6329,0.5327179
6330,0.5327179
6331,0.5327179
6332,0.5327179
6333,0.5327179
6334,0.5327179
6335,0.5327179
6336,0.5327179
6337,0.5327179
6338,0.5327179
6339,0.5327179
6340,0.5327179
6341,0.5327179
6342,0.5327179
6343,0.5327179
6344,0.5327179
6345,0.5327179
6346,0.5327179
6347,0.5327179
6348,0.5327179
6349,0.5327179
6350,0.5327179
6351,0.5327179
6352,0.5327179
6353,0.5327179
6354,0.5327179
6355,0.5569889
6356,0.5569889
6357,0.5569889
6358,0.5569889
6359,0.5569889
6360,0.5569889
6361,0.5569889
6362,0.5569889
6363,0.5569889
6364,0.5569889
6365,0.5569889
6366,0.5569889
6367,0.5569889
6368,0.5569889
6369,0.5569889
6370,0.5569889
6371,0.5569889
6372,0.5569889
6373,0.5569889
6374,0.5569889
6375,0.5569889
6376,0.5569889
6377,0.5569889
6378,0.5569889
6379,0.5569889
6380,0.5569889
6381,0.5569889
6382,0.5569889
6383,0.5569889
6384,0.5569889
6385,0.5569889
6386,0.5569889
6387,0.5569889
6388,0.5569889
6389,0.5569889
6390,0.58657756
6391,0.58657756
6392,0.58657756
6393,0.58657756
6394,0.58657756
6395,0.58657756
6396,0.58657756
6397,0.58657756
6398,0.58657756
6399,0.58657756
6400,0.58657756
6401,0.58657756
6402,0.58657756
6403,0.58657756
6404,0.58657756
6405,0.58657756
6406,0.58657756
6407,0.58657756
6408,0.58657756
6409,0.58657756
6410,0.58657756
6411,0.58657756
6412,0.58657756
6413,0.58657756
6414,0.58657756
6415,0.58657756
6416,0.58657756
6417,0.58657756
6418,0.58657756
6419,0.58657756
6420,0.58657756
6421,0.58657756
6422,0.58657756
6423,0.58657756
6424,0.58657756
6425,0.62293397
6426,0.62293397
6427,0.62293397
6428,0.62293397
6429,0.62293397
6430,0.62293397
6431,0.62293397
6432,0.62293397
6433,0.62293397
6434,0.62293397
6435,0.62293397
6436,0.62293397
6437,0.62293397
6438,0.62293397
6439,0.62293397
6440,0.62293397
6441,0.62293397
6442,0.62293397
6443,0.62293397
6444,0.62293397
6445,0.62293397
6446,0.62293397
6447,0.62293397
6448,0.62293397
6449,0.62293397
6450,0.62293397
6451,0.62293397
6452,0.62293397
6453,0.62293397
6454,0.62293397
6455,0.62293397
6456,0.62293397
6457,0.62293397
6458,0.62293397
6459,0.62293397
6460,0.66088997
6461,0.66088997
6462,0.66088997
6463,0.66088997
6464,0.66088997
6465,0.66088997
6466,0.66088997
6467,0.66088997
6468,0.66088997
6469,0.66088997
6470,0.66088997
6471,0.66088997
6472,0.66088997
6473,0.66088997
6474,0.66088997
6475,0.66088997
6476,0.66088997
6477,0.66088997
6478,0.66088997
6479,0.66088997
6480,0.66088997
6481,0.66088997
6482,0.66088997
6483,0.66088997
6484,0.66088997
6485,0.66088997
6486,0.66088997
6487,0.66088997
6488,0.66088997
6489,0.66088997
6490,0.66088997
6491,0.66088997
6492,0.66088997
6493,0.66088997
6494,0.66088997
6495,0.68490569
6496,0.68490569
6497,0.68490569
6498,0.68490569
6499,0.68490569
6500,0.68490569
6501,0.68490569
6502,0.68490569
6503,0.68490569
6504,0.68490569
6505,0.68490569
6506,0.68490569
6507,0.68490569
6508,0.68490569
6509,0.68490569
6510,0.68490569
6511,0.68490569
6512,0.68490569
6513,0.68490569
6514,0.68490569
6515,0.68490569
6516,0.68490569
6517,0.68490569
6518,0.68490569
6519,0.68490569
6520,0.68490569
6521,0.68490569
6522,0.68490569
6523,0.68490569
6524,0.68490569
6525,0.68490569
6526,0.68490569
6527,0.68490569
6528,0.68490569
6529,0.68490569
6530,0.71897402
6531,0.71897402
6532,0.71897402
6533,0.71897402
6534,0.71897402
6535,0.71897402
6536,0.71897402
6537,0.71897402
6538,0.71897402
6539,0.71897402
6540,0.71897402
6541,0.71897402
6542,0.71897402
6543,0.71897402
6544,0.71897402
6545,0.71897402
6546,0.71897402
6547,0.71897402
6548,0.71897402
6549,0.71897402
6550,0.71897402
6551,0.71897402
6552,0.71897402
6553,0.71897402
6554,0.71897402
6555,0.71897402
6556,0.71897402
6557,0.71897402
6558,0.71897402
6559,0.71897402
6560,0.71897402
6561,0.71897402
6562,0.71897402
6563,0.71897402
6564,0.71897402
6565,0.76820732
6566,0.76820732
6567,0.76820732
6568,0.76820732
6569,0.76820732
6570,0.76820732
6571,0.76820732
6572,0.76820732
6573,0.76820732
6574,0.76820732
6575,0.76820732
6576,0.76820732
6577,0.76820732
6578,0.76820732
6579,0.76820732
6580,0.76820732
6581,0.76820732
6582,0.76820732
6583,0.76820732
6584,0.76820732
6585,0.76820732
6586,0.76820732
6587,0.76820732
6588,0.76820732
6589,0.76820732
6590,0.76820732
6591,0.76820732
6592,0.76820732
6593,0.76820732
6594,0.76820732
6595,0.76820732
6596,0.76820732
6597,0.76820732
6598,0.76820732
6599,0.76820732
6600,0.82033514
6601,0.82033514
6602,0.82033514
6603,0.82033514
6604,0.82033514
6605,0.82033514
6606,0.82033514
6607,0.82033514
6608,0.82033514
6609,0.82033514
6610,0.82033514
6611,0.82033514
6612,0.82033514
6613,0.82033514
6614,0.82033514
6615,0.82033514
6616,0.82033514
6617,0.82033514
6618,0.82033514
6619,0.82033514
6620,0.82033514
6621,0.82033514
6622,0.82033514
6623,0.82033514
6624,0.82033514
6625,0.82033514
6626,0.82033514
6627,0.82033514
6628,0.82033514
6629,0.82033514
6630,0.82033514
6631,0.82033514
6632,0.82033514
6633,0.82033514
6634,0.82033514
6635,0.81410651
6636,0.81410651
6637,0.81410651
6638,0.81410651
6639,0.81410651
6640,0.81410651
6641,0.81410651
6642,0.81410651
6643,0.81410651
6644,0.81410651
6645,0.81410651
6646,0.81410651
6647,0.81410651
6648,0.81410651
6649,0.81410651
6650,0.81410651
6651,0.81410651
6652,0.81410651
6653,0.81410651
6654,0.81410651
6655,0.81410651
6656,0.81410651
6657,0.81410651
6658,0.81410651
6659,0.81410651
6660,0.81410651
6661,0.81410651
6662,0.81410651
6663,0.81410651
6664,0.81410651
6665,0.81410651
6666,0.81410651
6667,0.81410651
6668,0.81410651
6669,0.81410651
6670,0.79452396
6671,0.79452396
6672,0.79452396
6673,0.79452396
6674,0.79452396
6675,0.79452396
6676,0.79452396
6677,0.79452396
6678,0.79452396
6679,0.79452396
6680,0.79452396
6681,0.79452396
6682,0.79452396
6683,0.79452396
6684,0.79452396
6685,0.79452396
6686,0.79452396
6687,0.79452396
6688,0.79452396
6689,0.79452396
6690,0.79452396
6691,0.79452396
6692,0.79452396
6693,0.79452396
6694,0.79452396
6695,0.79452396
6696,0.79452396
6697,0.79452396
6698,0.79452396
6699,0.79452396
6700,0.79452396
6701,0.79452396
6702,0.79452396
6703,0.79452396
6704,0.79452396
6705,0.769359
6706,0.769359
6707,0.769359
6708,0.769359
6709,0.769359
6710,0.769359
6711,0.769359
6712,0.769359
6713,0.769359
6714,0.769359
6715,0.769359
6716,0.769359
6717,0.769359
6718,0.769359
6719,0.769359
6720,0.769359
6721,0.769359
6722,0.769359
6723,0.769359
6724,0.769359
6725,0.769359
6726,0.769359
6727,0.769359
6728,0.769359
6729,0.769359
6730,0.769359
6731,0.769359
6732,0.769359
6733,0.769359
6734,0.769359
6735,0.769359
6736,0.769359
6737,0.769359
6738,0.769359
6739,0.769359
6740,0.74199154
6741,0.74199154
6742,0.74199154
6743,0.74199154
6744,0.74199154
6745,0.74199154
6746,0.74199154
6747,0.74199154
6748,0.74199154
6749,0.74199154
6750,0.74199154
6751,0.74199154
6752,0.74199154
6753,0.74199154
6754,0.74199154
6755,0.74199154
6756,0.74199154
6757,0.74199154
6758,0.74199154
6759,0.74199154
6760,0.74199154
6761,0.74199154
6762,0.74199154
6763,0.74199154
6764,0.74199154
6765,0.74199154
6766,0.74199154
6767,0.74199154
6768,0.74199154
6769,0.74199154
6770,0.74199154
6771,0.74199154
6772,0.74199154
6773,0.74199154
6774,0.74199154
6775,0.70787015
6776,0.70787015
6777,0.70787015
6778,0.70787015
6779,0.70787015
6780,0.70787015
6781,0.70787015
6782,0.70787015
6783,0.70787015
6784,0.70787015
6785,0.70787015
6786,0.70787015
6787,0.70787015
6788,0.70787015
6789,0.70787015
6790,0.70787015
6791,0.70787015
6792,0.70787015
6793,0.70787015
6794,0.70787015
6795,0.70787015
6796,0.70787015
6797,0.70787015
6798,0.70787015
6799,0.70787015
6800,0.70787015
6801,0.70787015
6802,0.70787015
6803,0.70787015
6804,0.70787015
6805,0.70787015
6806,0.70787015
6807,0.70787015
6808,0.70787015
6809,0.70787015
6810,0.66130483
6811,0.66130483
6812,0.66130483
6813,0.66130483
6814,0.66130483
6815,0.66130483
6816,0.66130483
6817,0.66130483
6818,0.66130483
6819,0.66130483
6820,0.66130483
6821,0.66130483
6822,0.66130483
6823,0.66130483
6824,0.66130483
6825,0.66130483
6826,0.66130483
6827,0.66130483
6828,0.66130483
6829,0.66130483
6830,0.66130483
6831,0.66130483
6832,0.66130483
6833,0.66130483
6834,0.66130483
6835,0.66130483
6836,0.66130483
6837,0.66130483
6838,0.66130483
6839,0.66130483
6840,0.66130483
6841,0.66130483
6842,0.66130483
6843,0.66130483
6844,0.66130483
6845,0.62131545
6846,0.62131545
6847,0.62131545
6848,0.62131545
6849,0.62131545
6850,0.62131545
6851,0.62131545
6852,0.62131545
6853,0.62131545
6854,0.62131545
6855,0.62131545
6856,0.62131545
6857,0.62131545
6858,0.62131545
6859,0.62131545
6860,0.62131545
6861,0.62131545
6862,0.62131545
6863,0.62131545
6864,0.62131545
6865,0.62131545
6866,0.62131545
6867,0.62131545
6868,0.62131545
6869,0.62131545
6870,0.62131545
6871,0.62131545
6872,0.62131545
6873,0.62131545
6874,0.62131545
6875,0.62131545
6876,0.62131545
6877,0.62131545
6878,0.62131545
6879,0.62131545
6880,0.57997251
6881,0.57997251
6882,0.57997251
6883,0.57997251
6884,0.57997251
6885,0.57997251
6886,0.57997251
6887,0.57997251
6888,0.57997251
6889,0.57997251
6890,0.57997251
6891,0.57997251
6892,0.57997251
6893,0.57997251
6894,0.57997251
6895,0.57997251
6896,0.57997251
6897,0.57997251
6898,0.57997251
6899,0.57997251
6900,0.57997251
6901,0.57997251
6902,0.57997251
6903,0.57997251
6904,0.57997251
6905,0.57997251
6906,0.57997251
6907,0.57997251
6908,0.57997251
6909,0.57997251
6910,0.57997251
6911,0.57997251
6912,0.57997251
6913,0.57997251
6914,0.57997251
6915,0.53407845
6916,0.53407845
6917,0.53407845
6918,0.53407845
6919,0.53407845
6920,0.53407845
6921,0.53407845
6922,0.53407845
6923,0.53407845
6924,0.53407845
6925,0.53407845
6926,0.53407845
6927,0.53407845
6928,0.53407845
6929,0.53407845
6930,0.53407845
6931,0.53407845
6932,0.53407845
6933,0.53407845
6934,0.53407845
6935,0.53407845
6936,0.53407845
6937,0.53407845
6938,0.53407845
6939,0.53407845
6940,0.53407845
6941,0.53407845
6942,0.53407845
6943,0.53407845
6944,0.53407845
6945,0.53407845
6946,0.53407845
6947,0.53407845
6948,0.53407845
6949,0.53407845
6950,0.49166143
6951,0.49166143
6952,0.49166143
6953,0.49166143
6954,0.49166143
6955,0.49166143
6956,0.49166143
6957,0.49166143
6958,0.49166143
6959,0.49166143
6960,0.49166143
6961,0.49166143
6962,0.49166143
6963,0.49166143
6964,0.49166143
6965,0.49166143
6966,0.49166143
6967,0.49166143
6968,0.49166143
6969,0.49166143
6970,0.49166143
6971,0.49166143
6972,0.49166143
6973,0.49166143
6974,0.49166143
6975,0.49166143
6976,0.49166143
6977,0.49166143
6978,0.49166143
6979,0.49166143
6980,0.49166143
6981,0.49166143
6982,0.49166143
6983,0.49166143
6984,0.49166143
6985,0.47491594
6986,0.47491594
6987,0.47491594
6988,0.47491594
6989,0.47491594
6990,0.47491594
6991,0.47491594
6992,0.47491594
6993,0.47491594
6994,0.47491594
6995,0.47491594
6996,0.47491594
6997,0.47491594
6998,0.47491594
6999,0.47491594
7000,0.47491594
7001,0.47491594
7002,0.47491594
7003,0.47491594
7004,0.47491594
7005,0.47491594
7006,0.47491594
7007,0.47491594
7008,0.47491594
7009,0.47491594
7010,0.47491594
7011,0.47491594
7012,0.47491594
7013,0.47491594
7014,0.47491594
7015,0.47491594
7016,0.47491594
7017,0.47491594
7018,0.47491594
7019,0.47491594
7020,0.47087405
7021,0.47087405
7022,0.47087405
7023,0.47087405
7024,0.47087405
7025,0.47087405
7026,0.47087405
7027,0.47087405
7028,0.47087405
7029,0.47087405
7030,0.47087405
